language,encoder,definition_gen_model,metric,space,spearman,timestamp,other
german,mmbert,gemini25pro,hub_topshare_t2_to_t1,rand,0.09930699027780714,2026-01-30 17:31:25,hubness_mean_over_words
german,mmbert,gemini25pro,hub_antihubshare_t1_wrt_t2,rand,0.4980389333879667,2026-01-30 17:31:25,hubness_mean_over_words
german,mmbert,gemini25pro,hub_meanfanout_t1_wrt_t2,rand,3.1613052462538085,2026-01-30 17:31:25,hubness_mean_over_words
german,mmbert,gemini25pro,hub_topshare_t1_to_t2,rand,0.09658842465238554,2026-01-30 17:31:25,hubness_mean_over_words
german,mmbert,gemini25pro,hub_antihubshare_t2_wrt_t1,rand,0.5065847018240442,2026-01-30 17:31:25,hubness_mean_over_words
german,mmbert,gemini25pro,hub_meanfanout_t2_wrt_t1,rand,3.1958605721592903,2026-01-30 17:31:25,hubness_mean_over_words
german,german_GBERT,gemini25pro,prt,full,0.63,2026-01-30 17:31:29,
german,german_GBERT,gemini25pro,apd,full,0.66,2026-01-30 17:31:29,
german,german_GBERT,gemini25pro,amd,full,0.707,2026-01-30 17:31:29,
german,german_GBERT,gemini25pro,amd_sym,full,0.767,2026-01-30 17:31:29,
german,german_GBERT,gemini25pro,amd_opt_sym,full,0.768,2026-01-30 17:31:29,
german,german_GBERT,gemini25pro,prt,pca,0.104,2026-01-30 17:31:29,
german,german_GBERT,gemini25pro,apd,pca,0.419,2026-01-30 17:31:29,
german,german_GBERT,gemini25pro,amd,pca,0.628,2026-01-30 17:31:29,
german,german_GBERT,gemini25pro,amd_sym,pca,0.741,2026-01-30 17:31:29,
german,german_GBERT,gemini25pro,amd_opt_sym,pca,0.739,2026-01-30 17:31:29,
german,german_GBERT,gemini25pro,prt,def,0.764,2026-01-30 17:31:29,
german,german_GBERT,gemini25pro,apd,def,0.764,2026-01-30 17:31:29,
german,german_GBERT,gemini25pro,amd,def,0.672,2026-01-30 17:31:29,
german,german_GBERT,gemini25pro,amd_sym,def,0.63,2026-01-30 17:31:29,
german,german_GBERT,gemini25pro,amd_opt_sym,def,0.634,2026-01-30 17:31:29,
german,german_GBERT,gemini25pro,prt,rand,0.398,2026-01-30 17:31:29,
german,german_GBERT,gemini25pro,apd,rand,0.318,2026-01-30 17:31:29,
german,german_GBERT,gemini25pro,amd,rand,0.462,2026-01-30 17:31:29,
german,german_GBERT,gemini25pro,amd_sym,rand,0.491,2026-01-30 17:31:29,
german,german_GBERT,gemini25pro,amd_opt_sym,rand,0.484,2026-01-30 17:31:29,
german,german_GBERT,gemini25pro,hub_topshare_t2_to_t1,full,0.17905978251873425,2026-01-30 17:31:29,hubness_mean_over_words
german,german_GBERT,gemini25pro,hub_antihubshare_t1_wrt_t2,full,0.6722415062832073,2026-01-30 17:31:29,hubness_mean_over_words
german,german_GBERT,gemini25pro,hub_meanfanout_t1_wrt_t2,full,3.2260431398948035,2026-01-30 17:31:29,hubness_mean_over_words
german,german_GBERT,gemini25pro,hub_topshare_t1_to_t2,full,0.2113269829066872,2026-01-30 17:31:29,hubness_mean_over_words
german,german_GBERT,gemini25pro,hub_antihubshare_t2_wrt_t1,full,0.7079847801646144,2026-01-30 17:31:29,hubness_mean_over_words
german,german_GBERT,gemini25pro,hub_meanfanout_t2_wrt_t1,full,3.567126934727033,2026-01-30 17:31:29,hubness_mean_over_words
german,german_GBERT,gemini25pro,hub_topshare_t2_to_t1,pca,0.22166438652916587,2026-01-30 17:31:29,hubness_mean_over_words
german,german_GBERT,gemini25pro,hub_antihubshare_t1_wrt_t2,pca,0.7013770496396553,2026-01-30 17:31:29,hubness_mean_over_words
german,german_GBERT,gemini25pro,hub_meanfanout_t1_wrt_t2,pca,4.981283898154895,2026-01-30 17:31:29,hubness_mean_over_words
german,german_GBERT,gemini25pro,hub_topshare_t1_to_t2,pca,0.215656515371453,2026-01-30 17:31:29,hubness_mean_over_words
german,german_GBERT,gemini25pro,hub_antihubshare_t2_wrt_t1,pca,0.7028527353194919,2026-01-30 17:31:29,hubness_mean_over_words
german,german_GBERT,gemini25pro,hub_meanfanout_t2_wrt_t1,pca,4.899804937342803,2026-01-30 17:31:29,hubness_mean_over_words
german,german_GBERT,gemini25pro,hub_topshare_t2_to_t1,def,0.1682057850600903,2026-01-30 17:31:29,hubness_mean_over_words
german,german_GBERT,gemini25pro,hub_antihubshare_t1_wrt_t2,def,0.574427182325343,2026-01-30 17:31:29,hubness_mean_over_words
german,german_GBERT,gemini25pro,hub_meanfanout_t1_wrt_t2,def,4.9132606734832125,2026-01-30 17:31:29,hubness_mean_over_words
german,german_GBERT,gemini25pro,hub_topshare_t1_to_t2,def,0.1434883983616119,2026-01-30 17:31:29,hubness_mean_over_words
german,german_GBERT,gemini25pro,hub_antihubshare_t2_wrt_t1,def,0.5809799787172284,2026-01-30 17:31:29,hubness_mean_over_words
german,german_GBERT,gemini25pro,hub_meanfanout_t2_wrt_t1,def,4.97277507185936,2026-01-30 17:31:29,hubness_mean_over_words
german,german_GBERT,gemini25pro,hub_topshare_t2_to_t1,rand,0.090599435629928,2026-01-30 17:31:29,hubness_mean_over_words
german,german_GBERT,gemini25pro,hub_antihubshare_t1_wrt_t2,rand,0.4847841879531886,2026-01-30 17:31:29,hubness_mean_over_words
german,german_GBERT,gemini25pro,hub_meanfanout_t1_wrt_t2,rand,3.1070500363906226,2026-01-30 17:31:29,hubness_mean_over_words
german,german_GBERT,gemini25pro,hub_topshare_t1_to_t2,rand,0.10386225574903195,2026-01-30 17:31:29,hubness_mean_over_words
german,german_GBERT,gemini25pro,hub_antihubshare_t2_wrt_t1,rand,0.49618943305203506,2026-01-30 17:31:29,hubness_mean_over_words
german,german_GBERT,gemini25pro,hub_meanfanout_t2_wrt_t1,rand,3.1484982619682946,2026-01-30 17:31:29,hubness_mean_over_words
swedish,xll,gemini25pro,prt,full,0.678,2026-01-30 17:31:35,
swedish,xll,gemini25pro,apd,full,0.756,2026-01-30 17:31:35,
swedish,xll,gemini25pro,amd,full,0.757,2026-01-30 17:31:35,
swedish,xll,gemini25pro,amd_sym,full,0.77,2026-01-30 17:31:35,
swedish,xll,gemini25pro,amd_opt_sym,full,0.769,2026-01-30 17:31:35,
swedish,xll,gemini25pro,prt,pca,-0.14,2026-01-30 17:31:35,
swedish,xll,gemini25pro,apd,pca,0.118,2026-01-30 17:31:35,
swedish,xll,gemini25pro,amd,pca,0.665,2026-01-30 17:31:35,
swedish,xll,gemini25pro,amd_sym,pca,0.745,2026-01-30 17:31:35,
swedish,xll,gemini25pro,amd_opt_sym,pca,0.744,2026-01-30 17:31:35,
swedish,xll,gemini25pro,prt,def,0.651,2026-01-30 17:31:35,
swedish,xll,gemini25pro,apd,def,0.645,2026-01-30 17:31:35,
swedish,xll,gemini25pro,amd,def,0.723,2026-01-30 17:31:35,
swedish,xll,gemini25pro,amd_sym,def,0.686,2026-01-30 17:31:35,
swedish,xll,gemini25pro,amd_opt_sym,def,0.659,2026-01-30 17:31:35,
swedish,xll,gemini25pro,prt,rand,0.583,2026-01-30 17:31:35,
swedish,xll,gemini25pro,apd,rand,0.528,2026-01-30 17:31:35,
swedish,xll,gemini25pro,amd,rand,0.666,2026-01-30 17:31:35,
swedish,xll,gemini25pro,amd_sym,rand,0.718,2026-01-30 17:31:35,
swedish,xll,gemini25pro,amd_opt_sym,rand,0.695,2026-01-30 17:31:35,
swedish,xll,gemini25pro,hub_topshare_t2_to_t1,full,0.10314733623792804,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xll,gemini25pro,hub_antihubshare_t1_wrt_t2,full,0.5850410822412034,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xll,gemini25pro,hub_meanfanout_t1_wrt_t2,full,2.50397781402834,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xll,gemini25pro,hub_topshare_t1_to_t2,full,0.06818773815269936,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xll,gemini25pro,hub_antihubshare_t2_wrt_t1,full,0.6004384029111461,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xll,gemini25pro,hub_meanfanout_t2_wrt_t1,full,2.5946415009037143,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xll,gemini25pro,hub_topshare_t2_to_t1,pca,0.08491011196090506,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xll,gemini25pro,hub_antihubshare_t1_wrt_t2,pca,0.5480646604071664,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xll,gemini25pro,hub_meanfanout_t1_wrt_t2,pca,2.314702445460904,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xll,gemini25pro,hub_topshare_t1_to_t2,pca,0.0670802080955305,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xll,gemini25pro,hub_antihubshare_t2_wrt_t1,pca,0.5317613347511031,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xll,gemini25pro,hub_meanfanout_t2_wrt_t1,pca,2.2076155408736198,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xll,gemini25pro,hub_topshare_t2_to_t1,def,0.07516646872771146,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xll,gemini25pro,hub_antihubshare_t1_wrt_t2,def,0.5456412873112844,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xll,gemini25pro,hub_meanfanout_t1_wrt_t2,def,2.2822099539541427,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xll,gemini25pro,hub_topshare_t1_to_t2,def,0.05655661978192901,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xll,gemini25pro,hub_antihubshare_t2_wrt_t1,def,0.535541990926079,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xll,gemini25pro,hub_meanfanout_t2_wrt_t1,def,2.2422569028792845,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xll,gemini25pro,hub_topshare_t2_to_t1,rand,0.07045706828554911,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xll,gemini25pro,hub_antihubshare_t1_wrt_t2,rand,0.501173791267597,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xll,gemini25pro,hub_meanfanout_t1_wrt_t2,rand,2.055587468608733,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xll,gemini25pro,hub_topshare_t1_to_t2,rand,0.046489976798198766,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xll,gemini25pro,hub_antihubshare_t2_wrt_t1,rand,0.4990639007131232,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xll,gemini25pro,hub_meanfanout_t2_wrt_t1,rand,2.051539340326863,2026-01-30 17:31:35,hubness_mean_over_words
swedish,xlmr,gemini25pro,prt,full,-0.01,2026-01-30 17:31:41,
swedish,xlmr,gemini25pro,apd,full,0.49,2026-01-30 17:31:41,
swedish,xlmr,gemini25pro,amd,full,0.52,2026-01-30 17:31:41,
swedish,xlmr,gemini25pro,amd_sym,full,0.257,2026-01-30 17:31:41,
swedish,xlmr,gemini25pro,amd_opt_sym,full,0.285,2026-01-30 17:31:41,
swedish,xlmr,gemini25pro,prt,pca,-0.037,2026-01-30 17:31:41,
swedish,xlmr,gemini25pro,apd,pca,-0.253,2026-01-30 17:31:41,
swedish,xlmr,gemini25pro,amd,pca,0.485,2026-01-30 17:31:41,
swedish,xlmr,gemini25pro,amd_sym,pca,0.288,2026-01-30 17:31:41,
swedish,xlmr,gemini25pro,amd_opt_sym,pca,0.232,2026-01-30 17:31:41,
swedish,xlmr,gemini25pro,prt,def,0.303,2026-01-30 17:31:41,
swedish,xlmr,gemini25pro,apd,def,0.332,2026-01-30 17:31:41,
swedish,xlmr,gemini25pro,amd,def,0.403,2026-01-30 17:31:41,
swedish,xlmr,gemini25pro,amd_sym,def,0.0,2026-01-30 17:31:41,
swedish,xlmr,gemini25pro,amd_opt_sym,def,-0.071,2026-01-30 17:31:41,
swedish,xlmr,gemini25pro,prt,rand,0.053,2026-01-30 17:31:41,
swedish,xlmr,gemini25pro,apd,rand,-0.028,2026-01-30 17:31:41,
swedish,xlmr,gemini25pro,amd,rand,0.644,2026-01-30 17:31:41,
swedish,xlmr,gemini25pro,amd_sym,rand,0.644,2026-01-30 17:31:41,
swedish,xlmr,gemini25pro,amd_opt_sym,rand,0.667,2026-01-30 17:31:41,
swedish,xlmr,gemini25pro,hub_topshare_t2_to_t1,full,0.12421722238874028,2026-01-30 17:31:41,hubness_mean_over_words
swedish,xlmr,gemini25pro,hub_antihubshare_t1_wrt_t2,full,0.7165378276998507,2026-01-30 17:31:41,hubness_mean_over_words
swedish,xlmr,gemini25pro,hub_meanfanout_t1_wrt_t2,full,3.6041095718260734,2026-01-30 17:31:41,hubness_mean_over_words
swedish,xlmr,gemini25pro,hub_topshare_t1_to_t2,full,0.1537145153153387,2026-01-30 17:31:41,hubness_mean_over_words
swedish,xlmr,gemini25pro,hub_antihubshare_t2_wrt_t1,full,0.7250382637912963,2026-01-30 17:31:41,hubness_mean_over_words
swedish,xlmr,gemini25pro,hub_meanfanout_t2_wrt_t1,full,3.758786678314209,2026-01-30 17:31:41,hubness_mean_over_words
swedish,xlmr,gemini25pro,hub_topshare_t2_to_t1,pca,0.1304630164267073,2026-01-30 17:31:41,hubness_mean_over_words
swedish,xlmr,gemini25pro,hub_antihubshare_t1_wrt_t2,pca,0.7257936211969997,2026-01-30 17:31:41,hubness_mean_over_words
swedish,xlmr,gemini25pro,hub_meanfanout_t1_wrt_t2,pca,3.8193062197777534,2026-01-30 17:31:41,hubness_mean_over_words
swedish,xlmr,gemini25pro,hub_topshare_t1_to_t2,pca,0.14487386084926554,2026-01-30 17:31:41,hubness_mean_over_words
swedish,xlmr,gemini25pro,hub_antihubshare_t2_wrt_t1,pca,0.7284957477098124,2026-01-30 17:31:41,hubness_mean_over_words
swedish,xlmr,gemini25pro,hub_meanfanout_t2_wrt_t1,pca,3.870330218345888,2026-01-30 17:31:41,hubness_mean_over_words
swedish,xlmr,gemini25pro,hub_topshare_t2_to_t1,def,0.10064486422420323,2026-01-30 17:31:41,hubness_mean_over_words
swedish,xlmr,gemini25pro,hub_antihubshare_t1_wrt_t2,def,0.6060111311685433,2026-01-30 17:31:41,hubness_mean_over_words
swedish,xlmr,gemini25pro,hub_meanfanout_t1_wrt_t2,def,2.612819383221288,2026-01-30 17:31:41,hubness_mean_over_words
swedish,xlmr,gemini25pro,hub_topshare_t1_to_t2,def,0.07944653685115775,2026-01-30 17:31:41,hubness_mean_over_words
swedish,xlmr,gemini25pro,hub_antihubshare_t2_wrt_t1,def,0.6071878109150632,2026-01-30 17:31:41,hubness_mean_over_words
swedish,xlmr,gemini25pro,hub_meanfanout_t2_wrt_t1,def,2.6225401355374243,2026-01-30 17:31:41,hubness_mean_over_words
swedish,xlmr,gemini25pro,hub_topshare_t2_to_t1,rand,0.06107036205970056,2026-01-30 17:31:41,hubness_mean_over_words
swedish,xlmr,gemini25pro,hub_antihubshare_t1_wrt_t2,rand,0.5134319711720144,2026-01-30 17:31:41,hubness_mean_over_words
swedish,xlmr,gemini25pro,hub_meanfanout_t1_wrt_t2,rand,2.1131685049303117,2026-01-30 17:31:41,hubness_mean_over_words
swedish,xlmr,gemini25pro,hub_topshare_t1_to_t2,rand,0.055630012953986945,2026-01-30 17:31:41,hubness_mean_over_words
swedish,xlmr,gemini25pro,hub_antihubshare_t2_wrt_t1,rand,0.5153029423881252,2026-01-30 17:31:41,hubness_mean_over_words
swedish,xlmr,gemini25pro,hub_meanfanout_t2_wrt_t1,rand,2.114433015546491,2026-01-30 17:31:41,hubness_mean_over_words
swedish,rembert,gemini25pro,prt,full,0.23,2026-01-30 17:31:47,
swedish,rembert,gemini25pro,apd,full,0.38,2026-01-30 17:31:47,
swedish,rembert,gemini25pro,amd,full,0.426,2026-01-30 17:31:47,
swedish,rembert,gemini25pro,amd_sym,full,0.359,2026-01-30 17:31:47,
swedish,rembert,gemini25pro,amd_opt_sym,full,0.397,2026-01-30 17:31:47,
swedish,rembert,gemini25pro,prt,pca,-0.038,2026-01-30 17:31:47,
swedish,rembert,gemini25pro,apd,pca,-0.245,2026-01-30 17:31:47,
swedish,rembert,gemini25pro,amd,pca,0.543,2026-01-30 17:31:47,
swedish,rembert,gemini25pro,amd_sym,pca,0.384,2026-01-30 17:31:47,
swedish,rembert,gemini25pro,amd_opt_sym,pca,0.372,2026-01-30 17:31:47,
swedish,rembert,gemini25pro,prt,def,0.267,2026-01-30 17:31:47,
swedish,rembert,gemini25pro,apd,def,0.299,2026-01-30 17:31:47,
swedish,rembert,gemini25pro,amd,def,0.594,2026-01-30 17:31:47,
swedish,rembert,gemini25pro,amd_sym,def,0.177,2026-01-30 17:31:47,
swedish,rembert,gemini25pro,amd_opt_sym,def,0.142,2026-01-30 17:31:47,
swedish,rembert,gemini25pro,prt,rand,0.153,2026-01-30 17:31:47,
swedish,rembert,gemini25pro,apd,rand,0.154,2026-01-30 17:31:47,
swedish,rembert,gemini25pro,amd,rand,0.541,2026-01-30 17:31:47,
swedish,rembert,gemini25pro,amd_sym,rand,0.497,2026-01-30 17:31:47,
swedish,rembert,gemini25pro,amd_opt_sym,rand,0.52,2026-01-30 17:31:47,
swedish,rembert,gemini25pro,hub_topshare_t2_to_t1,full,0.1439723436125522,2026-01-30 17:31:47,hubness_mean_over_words
swedish,rembert,gemini25pro,hub_antihubshare_t1_wrt_t2,full,0.7390379506697428,2026-01-30 17:31:47,hubness_mean_over_words
swedish,rembert,gemini25pro,hub_meanfanout_t1_wrt_t2,full,3.9674488805955455,2026-01-30 17:31:47,hubness_mean_over_words
swedish,rembert,gemini25pro,hub_topshare_t1_to_t2,full,0.14323182759574454,2026-01-30 17:31:47,hubness_mean_over_words
swedish,rembert,gemini25pro,hub_antihubshare_t2_wrt_t1,full,0.7212636359761213,2026-01-30 17:31:47,hubness_mean_over_words
swedish,rembert,gemini25pro,hub_meanfanout_t2_wrt_t1,full,3.6718406446518435,2026-01-30 17:31:47,hubness_mean_over_words
swedish,rembert,gemini25pro,hub_topshare_t2_to_t1,pca,0.14931154595079998,2026-01-30 17:31:47,hubness_mean_over_words
swedish,rembert,gemini25pro,hub_antihubshare_t1_wrt_t2,pca,0.7321064036214097,2026-01-30 17:31:47,hubness_mean_over_words
swedish,rembert,gemini25pro,hub_meanfanout_t1_wrt_t2,pca,3.86736386822116,2026-01-30 17:31:47,hubness_mean_over_words
swedish,rembert,gemini25pro,hub_topshare_t1_to_t2,pca,0.18440250375589168,2026-01-30 17:31:47,hubness_mean_over_words
swedish,rembert,gemini25pro,hub_antihubshare_t2_wrt_t1,pca,0.7326990529089847,2026-01-30 17:31:47,hubness_mean_over_words
swedish,rembert,gemini25pro,hub_meanfanout_t2_wrt_t1,pca,3.8600836799990748,2026-01-30 17:31:47,hubness_mean_over_words
swedish,rembert,gemini25pro,hub_topshare_t2_to_t1,def,0.09375765286230575,2026-01-30 17:31:47,hubness_mean_over_words
swedish,rembert,gemini25pro,hub_antihubshare_t1_wrt_t2,def,0.603868905975854,2026-01-30 17:31:47,hubness_mean_over_words
swedish,rembert,gemini25pro,hub_meanfanout_t1_wrt_t2,def,2.6519439220428467,2026-01-30 17:31:47,hubness_mean_over_words
swedish,rembert,gemini25pro,hub_topshare_t1_to_t2,def,0.08033069232167833,2026-01-30 17:31:47,hubness_mean_over_words
swedish,rembert,gemini25pro,hub_antihubshare_t2_wrt_t1,def,0.6184140420070781,2026-01-30 17:31:47,hubness_mean_over_words
swedish,rembert,gemini25pro,hub_meanfanout_t2_wrt_t1,def,2.7678891112727504,2026-01-30 17:31:47,hubness_mean_over_words
swedish,rembert,gemini25pro,hub_topshare_t2_to_t1,rand,0.05751912355114193,2026-01-30 17:31:47,hubness_mean_over_words
swedish,rembert,gemini25pro,hub_antihubshare_t1_wrt_t2,rand,0.5240429761609693,2026-01-30 17:31:47,hubness_mean_over_words
swedish,rembert,gemini25pro,hub_meanfanout_t1_wrt_t2,rand,2.1489388212080924,2026-01-30 17:31:47,hubness_mean_over_words
swedish,rembert,gemini25pro,hub_topshare_t1_to_t2,rand,0.0611159676248444,2026-01-30 17:31:47,hubness_mean_over_words
swedish,rembert,gemini25pro,hub_antihubshare_t2_wrt_t1,rand,0.509971221448436,2026-01-30 17:31:47,hubness_mean_over_words
swedish,rembert,gemini25pro,hub_meanfanout_t2_wrt_t1,rand,2.081279689265836,2026-01-30 17:31:47,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,prt,full,0.147,2026-01-30 17:31:53,
swedish,multilingual-e5,gemini25pro,apd,full,0.411,2026-01-30 17:31:53,
swedish,multilingual-e5,gemini25pro,amd,full,0.35,2026-01-30 17:31:53,
swedish,multilingual-e5,gemini25pro,amd_sym,full,0.479,2026-01-30 17:31:53,
swedish,multilingual-e5,gemini25pro,amd_opt_sym,full,0.471,2026-01-30 17:31:53,
swedish,multilingual-e5,gemini25pro,prt,pca,0.148,2026-01-30 17:31:53,
swedish,multilingual-e5,gemini25pro,apd,pca,0.022,2026-01-30 17:31:53,
swedish,multilingual-e5,gemini25pro,amd,pca,0.437,2026-01-30 17:31:53,
swedish,multilingual-e5,gemini25pro,amd_sym,pca,0.432,2026-01-30 17:31:53,
swedish,multilingual-e5,gemini25pro,amd_opt_sym,pca,0.41,2026-01-30 17:31:53,
swedish,multilingual-e5,gemini25pro,prt,def,-0.325,2026-01-30 17:31:53,
swedish,multilingual-e5,gemini25pro,apd,def,0.533,2026-01-30 17:31:53,
swedish,multilingual-e5,gemini25pro,amd,def,0.298,2026-01-30 17:31:53,
swedish,multilingual-e5,gemini25pro,amd_sym,def,0.404,2026-01-30 17:31:53,
swedish,multilingual-e5,gemini25pro,amd_opt_sym,def,0.215,2026-01-30 17:31:53,
swedish,multilingual-e5,gemini25pro,prt,rand,-0.1,2026-01-30 17:31:53,
swedish,multilingual-e5,gemini25pro,apd,rand,0.075,2026-01-30 17:31:53,
swedish,multilingual-e5,gemini25pro,amd,rand,0.542,2026-01-30 17:31:53,
swedish,multilingual-e5,gemini25pro,amd_sym,rand,0.453,2026-01-30 17:31:53,
swedish,multilingual-e5,gemini25pro,amd_opt_sym,rand,0.45,2026-01-30 17:31:53,
swedish,multilingual-e5,gemini25pro,hub_topshare_t2_to_t1,full,0.09126594825270659,2026-01-30 17:31:53,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,hub_antihubshare_t1_wrt_t2,full,0.6008489466340072,2026-01-30 17:31:53,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,hub_meanfanout_t1_wrt_t2,full,2.605171484331931,2026-01-30 17:31:53,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,hub_topshare_t1_to_t2,full,0.10759882866506464,2026-01-30 17:31:53,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,hub_antihubshare_t2_wrt_t1,full,0.661769987347599,2026-01-30 17:31:53,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,hub_meanfanout_t2_wrt_t1,full,3.0334147099525697,2026-01-30 17:31:53,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,hub_topshare_t2_to_t1,pca,0.12215991759460065,2026-01-30 17:31:53,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,hub_antihubshare_t1_wrt_t2,pca,0.6708238934884747,2026-01-30 17:31:53,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,hub_meanfanout_t1_wrt_t2,pca,3.220792616567304,2026-01-30 17:31:53,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,hub_topshare_t1_to_t2,pca,0.10144628033893295,2026-01-30 17:31:53,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,hub_antihubshare_t2_wrt_t1,pca,0.6715541858295028,2026-01-30 17:31:53,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,hub_meanfanout_t2_wrt_t1,pca,3.2348731410118843,2026-01-30 17:31:53,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,hub_topshare_t2_to_t1,def,0.2597268823841186,2026-01-30 17:31:53,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,hub_antihubshare_t1_wrt_t2,def,0.8561885009040313,2026-01-30 17:31:53,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,hub_meanfanout_t1_wrt_t2,def,7.529497592679916,2026-01-30 17:31:53,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,hub_topshare_t1_to_t2,def,0.2681499878554028,2026-01-30 17:31:53,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,hub_antihubshare_t2_wrt_t1,def,0.852265075635452,2026-01-30 17:31:53,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,hub_meanfanout_t2_wrt_t1,def,7.171003664693525,2026-01-30 17:31:53,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,hub_topshare_t2_to_t1,rand,0.0532466347384798,2026-01-30 17:31:53,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,hub_antihubshare_t1_wrt_t2,rand,0.4593069948094211,2026-01-30 17:31:53,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,hub_meanfanout_t1_wrt_t2,rand,1.8816725515550183,2026-01-30 17:31:53,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,hub_topshare_t1_to_t2,rand,0.03523494471638163,2026-01-30 17:31:53,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,hub_antihubshare_t2_wrt_t1,rand,0.46002256387316326,2026-01-30 17:31:53,hubness_mean_over_words
swedish,multilingual-e5,gemini25pro,hub_meanfanout_t2_wrt_t1,rand,1.8852496839338733,2026-01-30 17:31:53,hubness_mean_over_words
swedish,mmbert,gemini25pro,prt,full,0.007,2026-01-30 17:31:59,
swedish,mmbert,gemini25pro,apd,full,0.476,2026-01-30 17:31:59,
swedish,mmbert,gemini25pro,amd,full,0.573,2026-01-30 17:31:59,
swedish,mmbert,gemini25pro,amd_sym,full,0.477,2026-01-30 17:31:59,
swedish,mmbert,gemini25pro,amd_opt_sym,full,0.518,2026-01-30 17:31:59,
swedish,mmbert,gemini25pro,prt,pca,0.097,2026-01-30 17:31:59,
swedish,mmbert,gemini25pro,apd,pca,-0.323,2026-01-30 17:31:59,
swedish,mmbert,gemini25pro,amd,pca,0.509,2026-01-30 17:31:59,
swedish,mmbert,gemini25pro,amd_sym,pca,0.318,2026-01-30 17:31:59,
swedish,mmbert,gemini25pro,amd_opt_sym,pca,0.312,2026-01-30 17:31:59,
swedish,mmbert,gemini25pro,prt,def,0.141,2026-01-30 17:31:59,
swedish,mmbert,gemini25pro,apd,def,0.52,2026-01-30 17:31:59,
swedish,mmbert,gemini25pro,amd,def,0.572,2026-01-30 17:31:59,
swedish,mmbert,gemini25pro,amd_sym,def,0.301,2026-01-30 17:31:59,
swedish,mmbert,gemini25pro,amd_opt_sym,def,0.237,2026-01-30 17:31:59,
swedish,mmbert,gemini25pro,prt,rand,0.492,2026-01-30 17:31:59,
swedish,mmbert,gemini25pro,apd,rand,0.519,2026-01-30 17:31:59,
swedish,mmbert,gemini25pro,amd,rand,0.565,2026-01-30 17:31:59,
swedish,mmbert,gemini25pro,amd_sym,rand,0.473,2026-01-30 17:31:59,
swedish,mmbert,gemini25pro,amd_opt_sym,rand,0.473,2026-01-30 17:31:59,
swedish,mmbert,gemini25pro,hub_topshare_t2_to_t1,full,0.13470519006857595,2026-01-30 17:31:59,hubness_mean_over_words
swedish,mmbert,gemini25pro,hub_antihubshare_t1_wrt_t2,full,0.7257028366663678,2026-01-30 17:31:59,hubness_mean_over_words
swedish,mmbert,gemini25pro,hub_meanfanout_t1_wrt_t2,full,3.7564868542455856,2026-01-30 17:31:59,hubness_mean_over_words
swedish,mmbert,gemini25pro,hub_topshare_t1_to_t2,full,0.14319721972221108,2026-01-30 17:31:59,hubness_mean_over_words
